id,idLoan,txtTranType,amtPrin,amtInt,dtPost,dtEffect,dtReverse,created_at,updated_at
51930561,C000113790-13,pay,-52.13,-8.37,2021-12-24,2021-12-24,,2021-12-24,2021-12-24
52505903,C000113790-13,pay,-56.16,-4.34,2022-01-21,2022-01-21,,2022-01-21,2022-01-21
50970678,3008CC0B4C-02,pay,0.00,-76.75,2021-11-08,2021-11-08,,2021-11-05,2021-11-05
53613058,800A6A597C-05,pay,-129.09,-88.79,2022-03-21,2022-03-21,,2022-03-21,2022-03-21
57621124,00123A2BCB-02,pay,0.00,-149.83,2022-10-07,2022-10-07,,2022-10-07,2022-10-07
60256982,00123A2BCB-02,pay,-21.34,-128.49,2023-01-27,2023-01-27,,2023-01-27,2023-01-27
71907932,60921C48E4-01,pay,0.00,-59.06,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
66433866,A01E148781-01,pay,-4.30,-137.78,2023-10-24,2023-10-24,,2023-10-24,2023-10-24
71341912,E019C97D67-01,pay,-5.75,-121.81,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
73247137,E019C97D67-01,pay,-13.61,-113.95,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
65499905,7000B0F162-03,pay,-17.75,-135.98,2023-09-27,2023-09-27,,2023-09-19,2023-09-19
66640263,7000B0F162-03,pay,-124.22,-29.51,2023-11-01,2023-11-01,,2023-11-01,2023-11-01
61739654,7000B0F162-03,pay,0.00,-153.73,2023-04-05,2023-04-05,,2023-04-05,2023-04-05
63759918,7000B0F162-03,pay,0.00,-153.73,2023-07-19,2023-07-19,,2023-07-11,2023-07-11
56009321,70014243EC-02,pay,0.00,-126.42,2022-07-28,2022-07-28,,2022-07-28,2022-07-28
73098818,4085FB0F91-06,pay,-2.65,-290.21,2024-06-17,2024-06-17,,2024-06-17,2024-06-17
64302529,60038334B7-01,pay,-741.88,-139.43,2023-08-04,2023-08-04,,2023-08-03,2023-08-03
71816990,20146EDD66-03,pay,-9.30,-97.01,2024-05-01,2024-05-01,,2024-05-01,2024-05-01
66727579,900195E614-01,pay,-14.85,-102.25,2023-11-03,2023-11-03,,2023-11-03,2023-11-03
69534211,900195E614-01,pay,-49.58,-67.52,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
42820354,500B02C18E-03,pay,-18.18,-121.53,2020-06-05,2020-06-05,,2020-06-05,2020-06-05
57251901,50087E4649-01,pay,-5.27,-93.15,2022-09-21,2022-09-21,,2022-09-21,2022-09-21
71760927,0011CB56C9-01,pay,-13.36,-98.37,2024-04-29,2024-04-29,,2024-04-29,2024-04-29
41768011,A03E1322DB-01,pay,0.00,-145.78,2020-03-12,2020-03-12,,2020-03-12,2020-03-12
73415883,401A0BC52C-01,pay,0.00,-96.57,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
47043027,C005C4536D-05,pay,-19.61,-51.08,2021-03-26,2021-03-26,,2021-03-26,2021-03-26
72848106,1042912450-01,pay,0.00,-58.06,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
44913015,C005C4536D-05,pay,-4.56,-66.13,2020-11-20,2020-11-20,,2020-11-20,2020-11-20
45152054,C005C4536D-05,pay,-5.37,-65.32,2020-12-04,2020-12-04,,2020-12-04,2020-12-04
48227266,C005C4536D-05,pay,-51.99,-18.70,2021-06-18,2021-06-18,,2021-06-18,2021-06-18
72094942,601E52EC56-10,pay,-33.92,-34.94,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
40688970,60832BA1E2-01,pay,0.00,-157.47,2020-01-03,2020-01-03,,2020-01-03,2020-01-03
44061726,60832BA1E2-01,pay,-35.08,-6.59,2020-09-25,2020-09-25,,2020-09-25,2020-09-25
43097889,60832BA1E2-01,pay,-53.68,-103.79,2020-07-03,2020-07-03,,2020-07-03,2020-07-03
47313232,F0072D54D8-03,pay,-94.75,0.00,2021-04-12,2021-04-09,,2021-04-12,2021-04-12
43081309,4034997883-01,pay,-23.21,-131.30,2020-07-02,2020-07-02,,2020-07-02,2020-07-02
43522974,4034997883-01,pay,-38.91,-115.60,2020-08-13,2020-08-13,,2020-08-13,2020-08-13
40176183,3009141A8E-04,pay,-50.48,-176.48,2019-12-03,2019-12-03,,2019-12-03,2019-12-03
45908860,400033B753-01,pay,0.00,-97.65,2021-01-15,2021-01-15,,2021-01-15,2021-01-15
39716479,3009141A8E-04,pay,-32.38,-194.58,2019-11-04,2019-11-04,,2019-11-04,2019-11-04
44361961,402198E033-05,pay,0.00,-150.89,2020-10-16,2020-10-16,,2020-10-16,2020-10-16
70131378,205D1BB2BC-03,pay,0.00,-93.13,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
59802491,B008E0A073-02,pay,-3.95,-82.40,2023-01-06,2023-01-06,,2023-01-06,2023-01-06
46339955,C0070126F6-02,pay,-24.54,-85.89,2021-02-10,2021-02-10,,2021-02-10,2021-02-10
66137281,5026E36BA1-01,pay,-5.23,-138.64,2023-10-13,2023-10-13,,2023-10-13,2023-10-13
56823094,1004BCBD1F-01,pay,-600.00,-25.45,2022-09-01,2022-09-01,,2022-09-01,2022-09-01
58568732,A005AA54DB-03,pay,-4.65,-81.70,2022-11-17,2022-11-17,,2022-11-17,2022-11-17
72647153,703677D015-04,pay,-57.89,-95.40,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
69449755,2001524F47-08,pay,-23.41,-186.13,2024-02-07,2024-02-07,,2024-02-07,2024-02-07
72470030,9042EB0CF3-02,pay,-5.65,-117.97,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
71133798,1090FD1072-03,pay,-4.47,-145.36,2024-04-05,2024-04-05,,2024-04-05,2024-04-05
72870966,C0847A26A9-01,pay,-13.63,-76.88,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
69330901,C0847A26A9-01,pay,-2.19,-88.32,2024-02-02,2024-02-02,,2024-02-02,2024-02-02
71711821,C0847A26A9-01,pay,-8.13,-82.38,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
43063358,2001524F47-02,pay,-110.48,-34.00,2020-07-01,2020-07-01,,2020-07-01,2020-07-01
71510166,3051FCE3B9-14,pay,-74.95,-29.86,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
46988184,9008B362A5-02,pay,-361.99,-68.04,2021-03-26,2021-03-26,,2021-03-22,2021-03-22
72635489,102B933588-02,pay,-12.38,-74.38,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
73410065,102B933588-02,pay,-17.13,-69.63,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
42857111,F02CFBCF67-01,pay,-135.27,-25.42,2020-06-09,2020-06-09,,2020-06-09,2020-06-09
39553849,C001F7623A-07,pay,-105.46,-18.61,2019-10-25,2019-10-25,,2019-10-25,2019-10-25
41249312,200194E9B9-05,pay,-4.34,-68.19,2020-02-07,2020-02-07,,2020-02-07,2020-02-07
40070522,200194E9B9-05,pay,-7.51,-51.99,2019-11-29,2019-11-29,,2019-11-29,2019-11-29
51009266,501D04C1A8-03,pay,-2.65,-65.64,2021-11-10,2021-11-10,,2021-11-10,2021-11-10
52989827,501D04C1A8-03,pay,0.00,-68.29,2022-02-16,2022-02-16,,2022-02-16,2022-02-16
69595164,2002CE58A9-01,pay,0.00,-89.01,2024-02-12,2024-02-12,,2024-02-12,2024-02-12
73100966,700D2CCA97-01,pay,0.00,-116.24,2024-06-17,2024-06-17,,2024-06-17,2024-06-17
71205292,2002CE58A9-01,pay,-9.83,-79.18,2024-04-08,2024-04-08,,2024-04-08,2024-04-08
71527865,C06D2A1B21-03,pay,-4.12,-87.00,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
64890212,2002CE58A9-01,pay,-4.92,-84.09,2023-08-28,2023-08-28,,2023-08-28,2023-08-28
71971241,700D2CCA97-01,pay,-59.86,-56.38,2024-05-06,2024-05-06,,2024-05-06,2024-05-06
72341919,700D2CCA97-01,pay,-14.72,-101.52,2024-05-20,2024-05-20,,2024-05-20,2024-05-20
64539447,2002CE58A9-01,pay,-4.14,-84.87,2023-08-14,2023-08-14,,2023-08-14,2023-08-14
46381254,A003544229-01,pay,-65.60,-26.45,2021-02-12,2021-02-12,,2021-02-12,2021-02-12
57651626,F003A02483-01,pay,0.00,-79.33,2022-10-07,2022-10-07,,2022-10-07,2022-10-07
57963286,F003A02483-01,pay,0.00,-79.33,2022-10-21,2022-10-21,,2022-10-21,2022-10-21
71871917,E0604986FD-02,pay,-12.52,-86.10,2024-05-02,2024-05-02,,2024-05-02,2024-05-02
57318377,D007736E6A-03,pay,-71.34,0.00,2022-09-23,2022-09-23,,2022-09-23,2022-09-23
46036560,F00C8D377C-02,pay,-5.05,-80.38,2021-01-22,2021-01-22,,2021-01-22,2021-01-22
47921406,601B22EB9A-01,pay,-39.03,-91.28,2021-05-28,2021-05-28,,2021-05-28,2021-05-28
49872701,601B22EB9A-01,pay,0.00,-85.00,2021-09-16,2021-09-15,,2021-09-16,2021-09-16
71339697,D04CB63599-01,pay,-8.51,-50.33,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
73221858,2083DFAD83-04,pay,-4.70,-69.65,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
71713991,D04CB63599-01,pay,-10.11,-48.73,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
67274956,D04CB63599-01,pay,0.00,-58.84,2023-11-24,2023-11-24,,2023-11-24,2023-11-24
69318289,70118F77ED-05,pay,-5.33,-133.62,2024-02-02,2024-02-02,,2024-02-02,2024-02-02
73221797,200471AB8F-02,pay,-15.39,-2.72,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
52601736,A0073B3F52-03,pay,-38.98,-129.26,2022-01-27,2022-01-27,,2022-01-27,2022-01-27
67250226,5054829655-02,pay,0.00,-153.09,2023-11-24,2023-11-24,,2023-11-24,2023-11-24
71696889,5054829655-02,pay,-30.17,-122.92,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
72850164,200471AB8F-02,pay,-157.20,-30.45,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
72781768,2011DF8A8F-01,pay,-10.81,-89.09,2024-06-05,2024-06-05,,2024-06-05,2024-06-05
71580009,F01A6D0EBD-01,pay,-12.17,-53.57,2024-04-22,2024-04-22,,2024-04-22,2024-04-22
70272696,F01A6D0EBD-01,pay,-23.75,-41.99,2024-03-05,2024-03-05,,2024-03-05,2024-03-05
39665044,B000EBD309-05,pay,-24.26,-80.52,2019-11-01,2019-11-01,,2019-11-01,2019-11-01
46679691,304048D5F6-02,pay,-290.26,0.00,2021-03-03,2021-03-03,,2021-03-03,2021-03-03
41261513,B000EBD309-05,pay,-75.67,-29.11,2020-02-07,2020-02-07,,2020-02-07,2020-02-07
47368068,D003367C54-01,pay,-19.41,-109.66,2021-04-16,2021-04-16,,2021-04-16,2021-04-16
68336456,106A13A18D-04,pay,-3.95,-118.58,2024-01-02,2024-01-02,,2024-01-02,2024-01-02
71004740,70A893DABB-01,pay,-11.43,-137.17,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
71763933,70A893DABB-01,pay,-16.13,-132.47,2024-04-29,2024-04-29,,2024-04-29,2024-04-29
72922153,70A893DABB-01,pay,-34.16,-114.44,2024-06-10,2024-06-10,,2024-06-10,2024-06-10
67461592,207BAD9692-03,pay,0.00,-150.56,2023-12-01,2023-12-01,,2023-12-01,2023-12-01
70230022,201863D6D9-03,pay,-36.88,-64.60,2024-03-04,2024-03-04,,2024-03-04,2024-03-04
66974923,201863D6D9-03,pay,-7.48,-94.00,2023-11-13,2023-11-13,,2023-11-13,2023-11-13
72206768,705D30AB5D-03,pay,-21.07,-271.79,2024-05-15,2024-05-15,,2024-05-15,2024-05-15
66211532,201863D6D9-03,pay,-5.40,-96.08,2023-10-16,2023-10-16,,2023-10-16,2023-10-16
40204255,E000A9F6CC-01,pay,-7.02,-70.26,2019-12-04,2019-12-04,,2019-12-04,2019-12-04
41776917,E000A9F6CC-01,pay,-256.00,-6.96,2020-03-13,2020-03-13,,2020-03-12,2020-03-12
72151758,8063BDA7DC-06,pay,-1.87,-498.13,2024-05-10,2024-05-09,,2024-05-10,2024-05-10
48433615,5004904F5D-01,pay,-41.33,-91.80,2021-07-02,2021-07-02,,2021-07-02,2021-07-02
63668723,900038741A-01,pay,-2.92,-88.20,2023-07-07,2023-07-07,,2023-07-07,2023-07-07
73476784,10183D9AC0-30,pay,-75.74,-33.43,2024-07-01,2024-07-01,,2024-07-01,2024-07-01
66028166,20064C51F2-01,pay,-789.26,-10.74,2023-10-06,2023-10-05,,2023-10-06,2023-10-06
66448610,40010558BC-01,pay,-1.72,-54.84,2023-10-25,2023-10-25,,2023-10-25,2023-10-25
49790770,3008CC0B4C-02,pay,0.00,-230.25,2021-09-24,2021-09-24,,2021-09-10,2021-09-10
70997878,005EB721AD-08,pay,-4.71,-99.95,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
62049773,00123A2BCB-02,pay,-56.56,-93.27,2023-04-21,2023-04-21,,2023-04-21,2023-04-21
69198273,A01E148781-01,pay,-14.35,-127.73,2024-01-30,2024-01-30,,2024-01-30,2024-01-30
57415748,8009A4A98A-02,pay,-600.00,-22.68,2022-09-29,2022-09-29,,2022-09-28,2022-09-28
72649025,80077BBB22-16,pay,-116.79,-29.26,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
63149866,7000B0F162-03,pay,-21.89,-131.84,2023-06-14,2023-06-14,,2023-06-14,2023-06-14
70357748,4037194729-01,pay,0.00,-157.16,2024-03-08,2024-03-08,,2024-03-08,2024-03-08
68273589,900195E614-01,pay,-29.58,-87.52,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
63822013,900195E614-01,pay,-0.61,-116.49,2023-07-14,2023-07-14,,2023-07-14,2023-07-14
42180783,500B02C18E-03,pay,-9.49,-130.22,2020-04-10,2020-04-10,,2020-04-10,2020-04-10
67672530,2018496F04-09,pay,-3.68,-48.05,2023-12-08,2023-12-08,,2023-12-08,2023-12-08
70252709,605198249E-01,pay,-757.71,-71.20,2024-03-04,2024-03-01,,2024-03-04,2024-03-04
55989017,50087E4649-01,pay,0.00,-98.42,2022-07-27,2022-07-27,,2022-07-27,2022-07-27
41333179,A03E1322DB-01,pay,0.00,-145.78,2020-02-13,2020-02-13,,2020-02-13,2020-02-13
42658060,A03E1322DB-01,pay,0.00,-145.78,2020-05-21,2020-05-21,,2020-05-21,2020-05-21
43860188,A03E1322DB-01,pay,-145.78,0.00,2020-09-10,2020-09-10,,2020-09-10,2020-09-10
63152137,F00C247ED9-01,pay,-0.50,-97.08,2023-06-14,2023-06-14,,2023-06-14,2023-06-14
73157177,00409C9F18-04,pay,-60.61,-173.12,2024-06-20,2024-06-20,,2024-06-20,2024-06-20
71277732,00409C9F18-04,pay,-30.80,-202.93,2024-04-11,2024-04-11,,2024-04-11,2024-04-11
44475056,C005C4536D-05,pay,-3.30,-67.39,2020-10-23,2020-10-23,,2020-10-23,2020-10-23
47836782,C005C4536D-05,pay,-37.56,-33.13,2021-05-21,2021-05-21,,2021-05-21,2021-05-21
47602654,400AC0345B-01,pay,0.00,-180.90,2021-05-03,2021-05-01,,2021-05-03,2021-05-03
62347153,400AB68204-03,pay,-30.38,-110.90,2023-05-05,2023-05-05,,2023-05-05,2023-05-05
72858431,601E52EC56-10,pay,-36.54,-32.32,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
51570470,F0072D54D8-03,pay,0.00,-47.90,2021-12-06,2021-12-04,,2021-12-06,2021-12-06
53271507,F0072D54D8-03,pay,0.00,-47.90,2022-03-02,2022-02-28,,2022-03-02,2022-03-02
36642197,F0072D54D8-03,pay,0.00,-155.07,2019-06-24,2019-06-24,,2019-06-24,2019-06-24
65321120,F0023B794A-01,pay,-62.99,-45.04,2023-09-13,2023-09-13,,2023-09-13,2023-09-13
60380693,F0023B794A-01,pay,-4.11,-103.92,2023-02-01,2023-02-01,,2023-02-01,2023-02-01
64310175,3000FA5DC7-03,pay,-4.64,-114.87,2023-08-04,2023-08-04,,2023-08-04,2023-08-04
70924398,3000FA5DC7-03,pay,-74.42,-45.09,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
42332209,4034997883-01,pay,-9.81,-144.70,2020-04-23,2020-04-23,,2020-04-23,2020-04-23
62150193,F0023B794A-01,pay,-11.25,-96.78,2023-04-26,2023-04-26,,2023-04-26,2023-04-26
66898664,3000FA5DC7-03,pay,-14.46,-105.05,2023-11-10,2023-11-10,,2023-11-10,2023-11-10
38605448,3009141A8E-04,pay,-15.20,-211.76,2019-09-03,2019-09-03,,2019-09-03,2019-09-03
44566181,500737B7EA-01,pay,-153.99,-28.94,2020-10-30,2020-10-30,,2020-10-30,2020-10-30
51197889,400033B753-01,pay,-11.82,-85.83,2021-11-19,2021-11-19,,2021-11-19,2021-11-19
72850212,205D1BB2BC-03,pay,0.00,-93.13,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
66896240,205D1BB2BC-03,pay,0.00,-93.13,2023-11-10,2023-11-10,,2023-11-10,2023-11-10
71322105,5026E36BA1-01,pay,0.00,-143.87,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
71696864,5026E36BA1-01,pay,0.00,-143.87,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
60457190,B008E0A073-02,pay,-5.47,-80.88,2023-02-03,2023-02-03,,2023-02-03,2023-02-03
71004709,701FEEB71B-21,pay,-68.94,-74.11,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
61856595,B008E0A073-02,pay,-430.01,-135.49,2023-04-11,2023-04-11,,2023-04-10,2023-04-10
70919891,1085A9C6E1-09,pay,-5.88,-87.06,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
58243085,A005AA54DB-03,pay,-3.95,-82.40,2022-11-03,2022-11-03,,2022-11-03,2022-11-03
47549370,C0041D4F32-02,pay,-6.38,-133.33,2021-04-30,2021-04-30,,2021-04-30,2021-04-30
50189482,C0041D4F32-02,pay,-38.10,-101.61,2021-10-01,2021-10-01,,2021-10-01,2021-10-01
70748459,703677D015-04,pay,-25.69,-127.60,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
49180551,C001F7623A-09,pay,-17.12,-124.16,2021-08-13,2021-08-13,,2021-08-13,2021-08-13
70734885,1090FD1072-03,pay,0.00,-149.83,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
39957923,2001524F47-02,pay,-7.88,-136.60,2019-11-20,2019-11-20,,2019-11-20,2019-11-20
73242764,C055F5E820-02,pay,0.00,-140.96,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
41526149,2001524F47-02,pay,-24.54,-119.94,2020-02-26,2020-02-26,,2020-02-26,2020-02-26
40811395,D0064E72C0-12,pay,-31.99,-23.97,2020-01-10,2020-01-10,,2020-01-10,2020-01-10
67862759,3051FCE3B9-14,pay,-53.51,-51.30,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
41264218,D0064E72C0-12,pay,-34.47,-21.49,2020-02-07,2020-02-07,,2020-02-07,2020-02-07
44061690,6004A2AA1F-01,pay,-100.89,-137.79,2020-09-25,2020-09-25,,2020-09-25,2020-09-25
73098099,3024935675-02,pay,0.00,-297.57,2024-06-17,2024-06-17,,2024-06-17,2024-06-17
46836775,9008B362A5-02,pay,-44.17,-76.34,2021-03-12,2021-03-12,,2021-03-12,2021-03-12
71506099,102B933588-02,pay,-7.60,-79.16,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
42036997,F02CFBCF67-01,pay,-72.31,-124.19,2020-03-31,2020-03-31,,2020-03-31,2020-03-31
36438606,C001F7623A-07,pay,-20.79,-103.40,2019-06-07,2019-06-07,,2019-06-07,2019-06-07
71903672,408542B51E-02,pay,-46.00,-248.13,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
69081876,109D222317-02,pay,-18.05,-201.62,2024-01-26,2024-01-26,,2024-01-26,2024-01-26
72706652,2024DA7A43-02,pay,0.00,-302.23,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
70125264,008AAA47B3-01,pay,-12.68,-83.52,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
71281067,405E470746-03,pay,-19.25,-176.70,2024-04-11,2024-04-11,,2024-04-11,2024-04-11
53533006,501D04C1A8-03,pay,-34.34,-68.29,2022-03-16,2022-03-15,,2022-03-16,2022-03-16
69252148,405E470746-03,pay,-8.16,-187.79,2024-02-01,2024-02-01,,2024-02-01,2024-02-01
73217658,008AAA47B3-01,pay,-28.86,-67.34,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
63871872,2002CE58A9-01,pay,-2.93,-86.08,2023-07-17,2023-07-17,,2023-07-17,2023-07-17
67550074,2002CE58A9-01,pay,0.00,-89.01,2023-12-04,2023-12-04,,2023-12-04,2023-12-04
68758070,2002CE58A9-01,pay,0.00,-89.01,2024-01-16,2024-01-16,,2024-01-16,2024-01-16
45916715,A003544229-01,pay,-45.16,-46.89,2021-01-15,2021-01-15,,2021-01-15,2021-01-15
42244922,D021A4E810-02,pay,0.00,-144.64,2020-04-16,2020-04-16,,2020-04-16,2020-04-16
43292319,D021A4E810-02,pay,0.00,-144.64,2020-07-23,2020-07-23,,2020-07-23,2020-07-23
41866487,D021A4E810-02,pay,0.00,-144.64,2020-03-19,2020-03-19,,2020-03-19,2020-03-19
71479774,B032E51F9C-01,pay,-12.51,-86.20,2024-04-18,2024-04-18,,2024-04-18,2024-04-18
52919154,D007736E6A-03,pay,-11.91,-145.57,2022-02-11,2022-02-11,,2022-02-11,2022-02-11
53177194,D007736E6A-03,pay,-14.15,-143.33,2022-02-25,2022-02-25,,2022-02-25,2022-02-25
73039297,50912E7EBB-01,pay,-38.86,-115.06,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
43748808,F0049A6E68-03,pay,0.00,-63.30,2020-09-01,2020-09-01,,2020-09-01,2020-09-01
45722246,F0049A6E68-03,pay,-22.12,-41.18,2021-01-05,2021-01-05,,2021-01-05,2021-01-05
46939684,601B22EB9A-01,pay,-10.92,-119.39,2021-03-19,2021-03-19,,2021-03-19,2021-03-19
70744012,50912E7EBB-01,pay,-13.83,-140.09,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
53917001,A0073B3F52-03,pay,-115.94,-52.30,2022-04-07,2022-04-07,,2022-04-07,2022-04-07
72465945,70118F77ED-05,pay,-23.28,-115.67,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
72856351,5054829655-02,pay,-49.13,-103.96,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
70933596,70118F77ED-05,pay,-12.15,-126.80,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
70473767,2011DF8A8F-01,pay,0.00,-99.90,2024-03-13,2024-03-13,,2024-03-13,2024-03-13
72238242,7064CC989A-02,pay,-5.44,-134.29,2024-05-16,2024-05-16,,2024-05-16,2024-05-16
65767736,F0052E3D37-01,pay,-22.80,-67.23,2023-09-29,2023-09-29,,2023-09-29,2023-09-29
73160244,2011DF8A8F-01,pay,-6.63,-93.27,2024-06-20,2024-06-20,,2024-06-20,2024-06-20
70679917,F01A6D0EBD-01,pay,-13.26,-52.48,2024-03-20,2024-03-20,,2024-03-20,2024-03-20
42097793,A02FBDD112-04,pay,-13.27,-137.62,2020-04-03,2020-04-03,,2020-04-03,2020-04-03
40312525,1009DAA09D-34,pay,-4.83,4.83,2019-12-11,2019-12-09,,2019-12-11,2019-12-11
73240556,B0459E868A-01,pay,-9.51,-139.77,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
39228260,B000EBD309-05,pay,-17.53,-87.25,2019-10-04,2019-10-04,,2019-10-04,2019-10-04
45644889,304048D5F6-02,pay,-127.87,-162.39,2021-01-04,2021-01-04,,2021-01-04,2021-01-04
60240935,E000A9F6CC-02,pay,0.00,-149.83,2023-01-26,2023-01-26,,2023-01-26,2023-01-26
70619730,70A893DABB-01,pay,-9.62,-138.98,2024-03-18,2024-03-18,,2024-03-18,2024-03-18
67421282,106A13A18D-04,pay,-8.01,-114.52,2023-11-30,2023-11-30,,2023-11-30,2023-11-30
62297633,30030C5115-05,pay,-148.15,-93.06,2023-05-03,2023-05-03,,2023-05-03,2023-05-03
62843890,30030C5115-05,pay,-205.02,-36.17,2023-05-31,2023-05-31,,2023-05-31,2023-05-31
69054912,D0892EEA0F-01,pay,0.00,-60.36,2024-01-25,2024-01-25,,2024-01-25,2024-01-25
73103128,A08031FCEB-02,pay,0.00,-59.28,2024-06-17,2024-06-17,,2024-06-17,2024-06-17
71418184,201C8AA6F0-08,pay,0.00,-151.88,2024-04-16,2024-04-16,,2024-04-16,2024-04-16
68965615,201863D6D9-03,pay,-16.64,-84.84,2024-01-22,2024-01-22,,2024-01-22,2024-01-22
72997874,103F17AA35-01,pay,0.00,-101.41,2024-06-13,2024-06-13,,2024-06-13,2024-06-13
64245523,B001D4D25E-06,pay,-800.00,-70.58,2023-08-01,2023-07-31,,2023-08-01,2023-08-01
68496993,900038741A-01,pay,-30.37,-60.75,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
50771880,C000113790-13,pay,-44.91,-15.59,2021-10-29,2021-10-29,,2021-10-29,2021-10-29
58110664,B011DA1BC8-04,pay,-10.84,-129.07,2022-10-28,2022-10-28,,2022-10-28,2022-10-28
71969404,205EB9F8D2-02,pay,-153.91,-110.90,2024-05-06,2024-05-06,,2024-05-06,2024-05-06
66071572,40010558BC-01,pay,-8.23,-48.33,2023-10-11,2023-10-11,,2023-10-11,2023-10-11
53092596,800A6A597C-05,pay,-43.18,-174.70,2022-02-22,2022-02-22,,2022-02-22,2022-02-22
47596949,3008CC0B4C-02,pay,-11.55,-120.48,2021-05-07,2021-05-07,,2021-05-03,2021-05-03
71424885,D0483646D3-04,pay,-2.10,-52.05,2024-04-16,2024-04-16,,2024-04-16,2024-04-16
72188023,D0483646D3-04,pay,-2.91,-51.24,2024-05-14,2024-05-14,,2024-05-14,2024-05-14
72283982,60921C48E4-01,pay,0.00,-59.06,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
70949751,E019C97D67-01,pay,-4.84,-122.72,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
72111935,E019C97D67-01,pay,-8.12,-119.44,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
73120140,90032FE250-02,pay,0.00,-137.52,2024-06-17,2024-06-14,,2024-06-17,2024-06-17
73382230,90032FE250-02,pay,0.00,-137.52,2024-06-27,2024-06-27,,2024-06-27,2024-06-27
62012658,7000B0F162-03,pay,-4.90,-148.83,2023-04-19,2023-04-19,,2023-04-19,2023-04-19
67394785,7000B0F162-03,pay,-93.65,-3.54,2023-11-29,2023-11-29,,2023-11-29,2023-11-29
72204995,4085FB0F91-06,pay,-21.07,-271.79,2024-05-15,2024-05-15,,2024-05-15,2024-05-15
42952772,500B02C18E-03,pay,-21.39,-118.32,2020-06-19,2020-06-19,,2020-06-19,2020-06-19
42524560,500B02C18E-03,pay,-13.14,-126.57,2020-05-08,2020-05-08,,2020-05-08,2020-05-08
72850179,2018496F04-09,pay,-31.82,-19.91,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
61713992,50087E4649-01,pay,-147.00,0.00,2023-04-03,2023-03-30,,2023-04-03,2023-04-03
70082951,0011CB56C9-01,pay,-4.55,-107.18,2024-02-29,2024-02-29,,2024-02-29,2024-02-29
73475643,0011CB56C9-01,pay,-22.64,-89.09,2024-07-01,2024-07-01,,2024-07-01,2024-07-01
70917562,0011CB56C9-01,pay,-16.63,-95.10,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
63446374,F00C247ED9-01,pay,-3.70,-93.88,2023-06-28,2023-06-28,,2023-06-28,2023-06-28
70882437,00409C9F18-04,pay,-26.90,-206.83,2024-03-28,2024-03-28,,2024-03-28,2024-03-28
