loan_id,loan_amount,loan_date,loan_status
D002898832-09,800.0,2019-05-28,Paid off
D002898832-10,800.0,2020-06-23,Paid off
D002898832-11,1500.0,2021-02-02,Paid off
D002898832-12,1500.0,2021-07-09,Paid off
D002A3065E-01,300.0,2020-07-20,Paid off
D002A3065E-02,400.0,2021-04-07,Paid off
D002A3065E-03,400.0,2022-02-24,Paid off
D002A3065E-04,400.0,2023-03-17,Paid off
D002A3065E-05,400.0,2024-01-19,Current
D002B6E90E-01,800.0,2021-02-23,Paid off
D002CD2EB3-01,800.0,2021-04-27,Paid off
D002CD2EB3-02,700.0,2021-12-10,Paid off
D002CD2EB3-03,600.0,2022-07-22,Paid off
D002CD2EB3-04,700.0,2022-10-27,Paid off
D002CD2EB3-05,700.0,2023-09-05,Paid off
D002E0A3D5-01,800.0,2020-03-10,Paid off
D002E9594D-01,600.0,2020-11-24,Paid off
D003253B97-01,400.0,2019-06-26,Paid off
D003253B97-03,600.0,2021-08-04,Paid off
D003253B97-04,500.0,2021-09-20,Paid off
D003367C54-01,600.0,2021-03-03,Paid off
D003367C54-02,600.0,2022-09-26,Paid off
D003367C54-03,300.0,2023-09-25,Paid off
D003460871-01,800.0,2022-07-13,Paid off
D003460871-02,500.0,2022-08-18,Paid off
D003460871-04,600.0,2022-11-28,Paid off
D003460871-05,700.0,2023-01-17,Paid off
D0043BE1A6-03,800.0,2022-07-20,Settled
D0043BE1A6-04,800.0,2024-01-22,Current
D004700527-01,600.0,2022-11-29,Paid off
D004A123CF-01,300.0,2021-08-23,Paid off
D0054339C8-02,600.0,2019-03-08,Paid off
D0054339C8-03,800.0,2020-01-08,Paid off
D0054339C8-04,800.0,2020-12-16,Paid off
D005551A13-01,300.0,2022-06-14,Paid off
D005551A13-02,600.0,2022-09-08,Paid off
D005654F75-01,600.0,2023-12-18,Paid off
D0058B4C39-01,300.0,2022-07-25,Paid off
D0058B4C39-02,400.0,2022-09-01,Paid off
D005B09D8C-01,600.0,2020-10-23,Paid off
D005C50EA1-01,1000.0,2024-03-20,Paid off
D005C50EA1-02,800.0,2024-04-23,Paid off
D005EE25B9-01,600.0,2023-11-28,Paid off
D0060D65E0-01,600.0,2022-11-28,Paid off
D0060D65E0-02,500.0,2023-09-29,Settled
D006103662-01,800.0,2023-07-31,Paid off
D0062B0E89-01,600.0,2023-09-11,Current
D0064E72C0-11,600.0,2019-03-21,Paid off
D0064E72C0-12,800.0,2019-10-04,Paid off
D00705BC98-03,800.0,2020-01-15,Paid off
D00705BC98-04,800.0,2021-01-06,Paid off
D00705BC98-05,800.0,2021-09-01,Paid off
D007736E6A-01,300.0,2019-05-08,Settled
D007736E6A-02,800.0,2020-08-24,Charged off
D007736E6A-03,800.0,2021-11-03,Paid off
D007736E6A-04,800.0,2022-10-05,Settled
D007736E6A-05,300.0,2023-03-06,Paid off
D008AB4B09-01,800.0,2023-11-30,Paid off
D008CB3B43-01,800.0,2020-06-16,Paid off
D008E5FE4D-01,400.0,2020-12-28,Paid off
D00914B167-01,800.0,2022-05-26,Paid off
D00935AE25-01,800.0,2020-07-21,Paid off
D009CF4E45-01,600.0,2021-05-20,Paid off
D009CF4E45-02,800.0,2021-06-21,Paid off
D009CF4E45-03,800.0,2021-10-21,Paid off
D009CF4E45-04,800.0,2021-12-07,Paid off
D009CF4E45-05,800.0,2022-02-09,Paid off
D009DD5F2A-05,800.0,2019-11-12,Paid off
D00A389BAD-03,500.0,2019-01-03,Settled
D00A4FCCAF-01,700.0,2021-12-20,Paid off
D00AADF896-01,800.0,2023-07-31,Paid off
D00AC84EA2-01,600.0,2023-06-23,Paid off
D00AFF85E9-01,300.0,2019-03-20,Paid off
D00B451DC4-01,800.0,2020-10-05,Charged off
D00B451DC4-02,800.0,2022-06-07,Paid off
D00B451DC4-03,1500.0,2023-04-03,Charged off
D00B451DC4-04,800.0,2023-12-19,Paid off
D00B8E211D-01,800.0,2023-11-13,Current
D00C2BD267-01,600.0,2022-03-18,Charged off
D00C3C17AA-01,800.0,2024-01-29,Current
D00C4D3B8C-02,800.0,2024-02-05,Current
D00DFB1AA4-03,700.0,2023-07-24,Current
D00E7C3EDD-01,800.0,2024-01-22,Current
D00EA681D6-01,600.0,2021-06-16,Charged off
D00ECB6DA0-03,300.0,2023-10-12,Current
D00F73A9A0-01,500.0,2024-04-09,Current
D00FC4D8C7-04,800.0,2023-08-07,Current
D00FD5482C-03,400.0,2023-08-22,Current
D0103D0FF0-02,800.0,2024-03-15,Current
D0106D54B8-08,400.0,2024-03-18,Current
D01099147D-02,800.0,2020-08-17,Settled
D010F2DA5C-01,800.0,2024-03-11,Current
D0112F2717-01,500.0,2023-07-24,Charged off
D011C6AA48-01,600.0,2021-09-16,Charged off
D013028E36-02,800.0,2019-08-12,Current
D0130F7CC6-03,800.0,2023-12-11,Current
D013664596-01,600.0,2023-12-04,Current
D013E83D66-01,800.0,2023-12-15,Current
D019100B7D-01,300.0,2024-01-30,Current
D019BB66C1-03,600.0,2023-10-05,Current
D01A7463BB-03,800.0,2024-03-04,Current
D01ABE4C79-11,300.0,2024-02-01,Current
D01B62BF5E-10,700.0,2024-04-22,Current
D01C63B802-01,300.0,2023-10-13,Current
D01DCECE87-07,800.0,2024-03-05,Current
D01DEF7014-03,800.0,2024-03-26,Current
D01E734664-03,600.0,2024-02-16,Current
D01E9E4745-01,600.0,2024-04-25,Current
D01FD83277-01,300.0,2024-04-23,Current
D0204E90E7-03,400.0,2024-02-05,Current
D020B30A8F-02,600.0,2023-10-24,Current
D021428633-01,500.0,2023-09-05,Current
D02181419A-01,500.0,2021-08-13,Settled
D021A4E810-02,800.0,2019-11-15,Current
D022A62B3B-01,600.0,2023-12-07,Current
D023599F0A-04,800.0,2023-08-02,Settled
D023599F0A-05,800.0,2024-02-02,Current
D026107FE6-02,800.0,2023-09-01,Settled
D0280DA558-01,800.0,2024-02-14,Current
D02A28CE32-01,800.0,2023-07-26,Current
D02A6B1AF1-03,500.0,2023-11-27,Current
D02EBD5085-01,300.0,2024-04-26,Current
D02EC70D27-01,800.0,2023-10-16,Current
D02FD5B460-01,800.0,2024-04-15,Current
D0302B4CBD-02,800.0,2023-09-26,Current
D03118AAD3-01,600.0,2024-02-21,Current
D03157789B-01,800.0,2019-11-26,Current
D03218DCB2-01,800.0,2023-12-26,Current
D036124BE2-01,600.0,2023-09-12,Current
D036C3EC69-01,500.0,2023-11-29,Current
D03708469C-01,800.0,2024-01-11,Current
D03852D3D9-10,1500.0,2024-01-08,Current
D0386F7D53-05,400.0,2024-02-08,Current
D03A6EFF73-06,1000.0,2023-05-19,Current
D03AFF2709-01,800.0,2024-02-07,Current
D03B9BC88D-04,300.0,2024-04-24,Current
D03BDA5309-04,500.0,2023-12-18,Current
D03E37A99D-03,600.0,2024-03-12,Current
D03E9C24DD-01,800.0,2024-01-22,Current
D03F4063A9-15,1500.0,2023-10-05,Current
D04173EF83-05,400.0,2024-04-15,Current
D0423E1CE4-01,800.0,2023-12-06,Current
D0432D3B8C-01,500.0,2023-10-16,Current
D04355A087-01,800.0,2023-09-19,Current
D044D5B841-03,300.0,2023-11-16,Current
D0453C3136-02,800.0,2023-10-25,Current
D04620AA63-10,1500.0,2024-03-15,Current
D0472B48E1-06,1000.0,2024-04-18,Current
D04775B1D7-01,600.0,2024-02-05,Current
D04793FA6D-02,800.0,2024-04-29,Current
D047CB1EF1-05,1500.0,2023-06-27,Current
D0483646D3-04,300.0,2024-03-20,Current
D04858A9E3-06,1500.0,2024-01-22,Current
D049A2EC68-06,500.0,2024-03-21,Current
D049DF44FA-01,400.0,2023-11-13,Current
D04A34CD88-03,800.0,2024-01-02,Current
D04A80E9EB-05,800.0,2024-03-22,Current
D04CB63599-01,300.0,2023-11-08,Current
D04E178BA2-01,400.0,2024-02-12,Current
D04E3188FD-26,1500.0,2024-04-10,Current
D04E3B5461-03,800.0,2024-03-15,Current
D04E71A127-01,600.0,2024-04-22,Current
D052AF23D0-03,500.0,2024-04-18,Current
D053DFE46C-01,600.0,2024-02-26,Current
D057AFDB73-01,800.0,2024-01-09,Current
D059E15A24-02,500.0,2024-04-29,Current
D05B8AB7E9-01,300.0,2024-03-22,Current
D05D8C94CC-01,800.0,2023-08-16,Current
D060169A0D-01,800.0,2024-02-12,Current
D0640E146B-03,800.0,2024-02-06,Current
D0664E5C13-01,600.0,2024-01-08,Current
D066C7722E-01,600.0,2023-07-05,Current
D067FA1179-07,800.0,2020-02-05,Current
D069318BE8-01,800.0,2024-01-30,Current
D06A8E9B27-05,800.0,2024-04-12,Current
D06BC5D444-02,800.0,2023-09-18,Current
D06EE2DA5A-01,600.0,2024-04-29,Current
D070CE49A4-02,700.0,2024-02-16,Current
D07203D125-02,600.0,2024-02-29,Current
D0725A6DC7-03,400.0,2024-01-05,Current
D0728265C3-01,800.0,2023-10-02,Current
D0729E3FFB-01,600.0,2024-02-06,Current
D0747B9F65-02,500.0,2023-09-07,Current
D074B50CE5-02,800.0,2023-12-06,Current
D074FA5929-07,800.0,2023-12-20,Current
D07657871A-01,500.0,2024-01-24,Current
D076866984-05,500.0,2024-03-05,Current
D07724EC73-01,600.0,2023-10-26,Current
D077685A3C-01,800.0,2024-02-05,Current
D07790E11C-01,800.0,2023-11-27,Current
D078C87BA5-09,300.0,2024-01-29,Current
D0795C7AEF-01,1000.0,2024-01-02,Current
D07A880239-02,400.0,2024-03-20,Current
D07BD1BDA8-01,800.0,2024-03-11,Current
D07CC09430-01,800.0,2023-07-06,Current
D07EDF770C-03,600.0,2024-02-01,Current
D083623870-01,800.0,2024-01-19,Current
D0854F0C6B-04,800.0,2024-02-16,Current
D08569A913-03,800.0,2024-02-20,Current
D0863AE839-01,800.0,2023-10-10,Current
D08653073A-01,500.0,2024-04-08,Current
D087D36C95-03,800.0,2023-10-20,Current
D08856CDCF-02,600.0,2024-02-26,Current
D088BA3704-02,400.0,2024-02-22,Current
D0892EEA0F-01,300.0,2023-11-24,Current
D08A0E4A99-01,300.0,2023-06-08,Current
D08B59B276-01,800.0,2023-11-13,Current
D08C266574-01,300.0,2024-04-29,Current
D08C7FF0C8-04,800.0,2023-09-20,Current
D08D10FE55-02,800.0,2024-03-18,Current
D08D19BF26-03,300.0,2023-12-15,Current
D08D86D566-18,1500.0,2024-04-16,Current
E0005F4976-05,800.0,2020-07-17,Paid off
E0005F4976-06,800.0,2020-10-16,Paid off
E0005F4976-07,800.0,2021-05-06,Paid off
E0005F4976-08,800.0,2021-08-26,Paid off
E0005F4976-09,800.0,2021-12-16,Paid off
E0005F4976-10,1500.0,2022-03-03,Paid off
E0005F4976-11,1500.0,2022-06-28,Paid off
E0005F4976-12,1500.0,2022-11-18,Paid off
E0005F4976-13,1500.0,2023-04-25,Paid off
E0005F4976-14,1500.0,2023-07-25,Paid off
E0005F4976-15,1500.0,2023-11-24,Paid off
E0005F4976-16,1500.0,2024-04-11,Paid off
E000679720-01,600.0,2021-07-07,Charged off
E00084AF83-01,500.0,2023-08-15,Charged off
E000A9F6CC-01,400.0,2019-08-14,Paid off
E000A9F6CC-02,800.0,2022-12-12,Charged off
E000BA0974-01,400.0,2023-12-18,Current
E000C4E443-01,600.0,2019-05-31,Charged off
E000EC6993-01,500.0,2020-01-07,Paid off
E000EC6993-02,800.0,2021-11-02,Charged off
E00151C463-01,300.0,2020-11-23,Charged off
E00151C463-02,300.0,2023-08-11,Paid off
E00157A088-01,600.0,2023-04-03,Paid off
E00161BE2A-01,400.0,2022-07-20,Paid off
E00161BE2A-02,800.0,2023-07-17,Charged off
E0018C8472-01,800.0,2022-08-16,Charged off
E0019F7839-01,500.0,2021-04-02,Charged off
E001B1C6AD-04,600.0,2022-10-11,Paid off
E001B1C6AD-05,500.0,2022-12-06,Paid off
E001B1C6AD-06,700.0,2023-05-01,Charged off
E001B34074-01,800.0,2022-07-11,Paid off
E001E2987D-01,400.0,2022-11-14,Paid off
E001FE3D3C-01,400.0,2022-11-14,Paid off
E0021B9D1A-01,600.0,2022-05-13,Paid off
E0021B9D1A-03,500.0,2023-05-23,Paid off
E0021B9D1A-04,600.0,2024-04-05,Current
E00243D74D-01,600.0,2024-01-05,Current
E0024E8AAE-02,800.0,2019-07-23,Paid off
E0024E8AAE-03,500.0,2022-02-07,Paid off
E0024E8AAE-04,400.0,2023-02-06,Paid off
E002E184E5-01,500.0,2024-01-16,Current
E002E8C3FA-01,300.0,2020-01-13,Paid off
E002E8C3FA-02,600.0,2020-02-13,Paid off
E002F36E8A-01,600.0,2021-12-02,Paid off
E002F80991-01,500.0,2020-11-24,Paid off
E002F80991-02,600.0,2021-09-17,Paid off
E002F80991-03,800.0,2023-07-17,Paid off
E003680255-06,300.0,2019-06-28,Paid off
E003680255-07,300.0,2020-11-30,Paid off
E003680255-08,300.0,2021-08-02,Paid off
E003680255-09,300.0,2022-02-02,Paid off
E003680255-10,300.0,2022-12-12,Paid off
E003680255-11,500.0,2023-05-26,Paid off
E003680255-12,300.0,2024-03-29,Current
E003A7670A-01,700.0,2019-02-27,Paid off
E003A7670A-02,800.0,2021-01-19,Paid off
E003A7670A-03,800.0,2021-02-08,Paid off
E0040CD7F1-01,400.0,2020-10-13,Paid off
E0044A3F9D-01,800.0,2023-08-09,Paid off
E0044A3F9D-02,800.0,2023-09-13,Current
E004630F85-01,800.0,2023-01-04,Paid off
E0048A2B8F-02,300.0,2022-07-05,Settled
E00495EF55-01,500.0,2020-08-17,Paid off
E0049887D2-03,800.0,2019-04-22,Paid off
E0049887D2-04,500.0,2020-05-26,Paid off
E0049887D2-05,800.0,2022-09-29,Paid off
E004F2E498-03,500.0,2019-04-25,Paid off
E004F2E498-04,300.0,2019-11-25,Paid off
E004F2E498-05,500.0,2021-10-25,Paid off
E004F2E498-06,500.0,2022-08-26,Paid off
E0055E1661-06,500.0,2019-08-12,Paid off
E0055E1661-07,1000.0,2023-09-13,Current
E005A2DEA7-01,400.0,2022-09-22,Paid off
E005A2DEA7-03,300.0,2024-02-23,Current
E005C3CD4E-02,600.0,2021-12-31,Paid off
E005C3CD4E-03,800.0,2022-06-29,Paid off
E005EC23D0-01,600.0,2023-05-30,Paid off
E005EC23D0-03,600.0,2024-03-11,Current
E005ECDCE6-05,300.0,2019-03-20,Paid off
E005ECDCE6-06,300.0,2019-08-22,Paid off
E005ECDCE6-07,600.0,2020-01-27,Paid off
E005ECDCE6-08,800.0,2020-09-21,Paid off
E005ECDCE6-09,800.0,2023-05-19,Paid off
E005ECDCE6-10,1500.0,2023-08-04,Paid off
E005ECDCE6-11,1500.0,2023-11-27,Paid off
E005ECDCE6-12,1500.0,2024-04-12,Current
E0060E59F9-05,800.0,2019-04-08,Settled
E0060E59F9-06,500.0,2023-10-04,Current
E006333B41-01,400.0,2019-10-07,Paid off
E006333B41-02,300.0,2020-04-06,Paid off
E006333B41-03,300.0,2020-07-13,Paid off
E006333B41-04,400.0,2020-10-05,Paid off
E006333B41-05,500.0,2021-01-13,Paid off
E0065BC0E6-01,800.0,2021-10-29,Paid off
E0065BC0E6-03,1500.0,2024-04-22,Current
E006707F29-01,800.0,2020-10-23,Paid off
E006707F29-02,600.0,2021-04-28,Paid off
E006707F29-03,600.0,2021-08-20,Paid off
E006707F29-04,800.0,2021-10-27,Paid off
E006964CC0-02,800.0,2022-10-24,Paid off
E00704BAFB-01,800.0,2020-12-11,Paid off
E007068555-02,600.0,2022-08-08,Settled
E0076BCD45-01,400.0,2022-08-15,Paid off
E007A4690E-03,300.0,2021-12-29,Paid off
E007A4690E-04,300.0,2022-04-07,Paid off
E007EBECB5-01,500.0,2024-02-01,Paid off
E0081BFF56-01,500.0,2021-09-10,Paid off
E0081BFF56-02,800.0,2023-01-04,Paid off
E0082C639F-01,500.0,2022-08-22,Paid off
E008334EBA-01,600.0,2021-03-08,Charged off
E008334EBA-03,800.0,2022-11-28,Paid off
E00848BEAF-01,400.0,2022-04-26,Paid off
E00848BEAF-02,800.0,2023-09-15,Current
E0089FB7F9-01,300.0,2020-08-18,Paid off
E008C7B0A1-01,600.0,2022-12-09,Paid off
E008D939BF-01,800.0,2019-06-04,Paid off
E008D939BF-02,800.0,2020-08-11,Settled
E00A5A5C45-03,1500.0,2023-12-14,Current
E00BBD14EB-03,700.0,2019-11-15,Charged off
E00BED7332-04,800.0,2023-08-04,Current
E00C9F2872-04,1000.0,2024-02-22,Current
E010365C45-05,800.0,2023-08-02,Settled
E0112C2EC8-01,700.0,2023-08-01,Settled
E011C88D37-01,700.0,2023-11-13,Current
E012B46F44-06,800.0,2020-08-06,Settled
E013201F5F-01,300.0,2019-06-04,Settled
E01363E355-01,500.0,2019-01-22,Charged off
E013D21DE0-03,500.0,2021-11-24,Charged off
E013D82410-02,800.0,2023-09-18,Current
E014B19F86-01,1000.0,2023-08-29,Current
E014C4FC10-01,1000.0,2023-08-01,Current
E01527360D-02,600.0,2019-07-31,Charged off
E01527360D-03,600.0,2023-08-11,Current
E0156825FA-05,800.0,2020-02-27,Current
E016560C63-01,300.0,2019-06-19,Charged off
E016560C63-02,500.0,2024-01-19,Current
E0170F1DDA-02,800.0,2023-10-23,Current
E018F35F1B-06,1200.0,2023-01-26,Charged off
E018F35F1B-07,1000.0,2023-11-24,Current
E019616F8F-02,300.0,2021-12-07,Settled
E019C97D67-01,700.0,2024-02-20,Current
E01B1D51BC-03,800.0,2023-12-19,Current
E01B6AB28B-09,800.0,2022-11-10,Charged off
E01C3C942F-01,500.0,2024-01-08,Current
E01DED20DC-01,800.0,2023-11-20,Current
E01F43DED8-01,800.0,2023-12-04,Current
E0204DEB74-01,700.0,2024-04-02,Current
E020698C7B-02,800.0,2023-11-08,Current
E021130FDD-02,700.0,2024-04-09,Current
E02308D1A2-04,1000.0,2023-02-28,Current
E027DDB2A6-02,400.0,2023-11-13,Current
E028617D90-01,800.0,2024-01-03,Current
E02CDB91AA-01,800.0,2023-10-10,Current
E02D2973AB-01,800.0,2024-04-09,Current
E02D4C3022-05,400.0,2024-03-18,Current
E02DE38ADA-02,800.0,2024-04-10,Current
E030757135-05,1000.0,2023-06-30,Current
E034349F3D-01,500.0,2024-02-05,Current
E034990A89-01,800.0,2024-04-18,Current
E034DF47E8-03,700.0,2023-12-04,Current
E034FB3E3F-04,600.0,2023-11-27,Current
E03582507F-01,800.0,2024-03-06,Current
E037792E67-01,800.0,2020-01-21,Current
E037CA276D-02,800.0,2023-12-26,Current
E03908B47A-01,800.0,2023-12-20,Current
E0394CC2BB-11,1500.0,2024-01-12,Current
E0399BEA27-01,800.0,2023-12-18,Current
E039FE915D-01,500.0,2024-01-12,Current
E03AF2D827-03,1000.0,2023-11-22,Current
E03CFF57E7-01,400.0,2024-04-19,Current
E03F53A554-02,500.0,2024-04-08,Current
E04028379E-01,800.0,2024-02-06,Current
E0407463F8-07,400.0,2023-12-07,Current
E040923790-01,600.0,2024-02-16,Current
E040F812BC-02,700.0,2023-08-01,Current
E0416D981F-04,500.0,2024-02-09,Current
E044510DCD-03,1000.0,2023-07-21,Current
E0449217EA-01,500.0,2024-04-08,Current
E044C37CC0-01,300.0,2023-12-22,Current
E045D4E5B3-04,800.0,2020-10-02,Current
E045EDAFA5-01,800.0,2019-10-22,Current
E04685E6DE-01,800.0,2023-12-28,Current
E04D2DE63C-07,800.0,2024-01-03,Current
E04E975972-01,600.0,2023-12-27,Current
E04EEE4C61-01,300.0,2023-10-31,Current
E053787918-01,400.0,2024-04-04,Current
E056278DE3-03,800.0,2019-06-03,Current
E057721548-02,800.0,2023-10-25,Current
E05916B2D8-05,500.0,2024-03-12,Current
E05A624467-03,1200.0,2024-04-19,Current
E05A94F45D-01,800.0,2023-12-21,Current
E05D45D747-02,800.0,2023-10-27,Current
E05E75C83C-01,800.0,2023-11-20,Current
E05F953665-01,500.0,2024-02-14,Current
E06020010A-04,800.0,2023-05-22,Current
E0604986FD-02,500.0,2023-12-11,Current
E0604F7EE8-03,800.0,2023-11-20,Current
E0619F88BD-01,800.0,2019-10-03,Current
E0621CCBAC-03,800.0,2024-04-12,Current
E0625B4200-02,800.0,2023-11-14,Current
E062F50A53-01,800.0,2023-11-17,Current
E065168229-06,1000.0,2024-03-04,Current
E06684A351-01,400.0,2023-07-20,Current
E066E0A7C6-20,1200.0,2024-03-04,Current
E069BA13E3-02,800.0,2024-04-30,Current
E06A34728B-03,300.0,2023-12-11,Current
E06FF9CD84-01,800.0,2019-11-12,Current
E06FF9CD84-06,1000.0,2024-03-18,Current
E070F81723-02,500.0,2024-03-22,Current
E071A6D83D-02,1000.0,2023-11-09,Current
E07223CE75-02,700.0,2023-11-22,Current
E07311A51E-03,800.0,2024-03-28,Current
E0736900BC-02,500.0,2024-01-23,Current
E075F6CC60-01,400.0,2024-02-02,Current
E0770C91EE-03,600.0,2023-12-04,Current
E0774FA3F2-04,500.0,2024-04-03,Current
E07A89CAA7-03,800.0,2024-02-14,Current
E07B9E4D4E-09,800.0,2024-04-17,Current
E07C21D2E3-03,800.0,2024-01-08,Current
E07D040191-01,300.0,2024-02-20,Current
E07D42A616-01,600.0,2024-04-12,Current
E07D64B4C2-01,800.0,2020-01-03,Current
E07FF92147-01,800.0,2019-11-12,Current
E0807EA354-01,600.0,2024-01-02,Current
E080C7C8E3-05,300.0,2024-01-02,Current
E081D7FB23-02,600.0,2024-01-22,Current
E082E28583-01,300.0,2023-10-16,Current
E084ABA6F4-05,1200.0,2024-02-22,Current
E084D4A863-14,1200.0,2023-10-27,Current
E084EE2660-01,300.0,2024-04-10,Current
E085E01A72-01,600.0,2024-02-12,Current
E0890301EF-03,800.0,2023-09-01,Current
E08961D64D-01,1000.0,2024-01-11,Current
E08ADBDB65-01,600.0,2024-03-15,Current
E08B295FE8-12,1500.0,2024-04-24,Current
E08B332470-01,800.0,2024-04-25,Current
E08F9926BB-01,300.0,2023-12-18,Current
E08FD61F3E-01,600.0,2019-08-28,Current
F00004A63E-01,600.0,2020-12-15,Paid off
F000065EBF-01,600.0,2020-12-30,Charged off
F00034D34A-01,600.0,2021-07-21,Charged off
F0003E83F3-01,300.0,2022-12-16,Paid off
F0003E83F3-02,600.0,2023-02-17,Charged off
F000537713-01,300.0,2023-07-27,Charged off
F0009DEBCC-01,300.0,2020-06-22,Paid off
F0009DEBCC-02,500.0,2021-06-07,Paid off
F0009DEBCC-03,400.0,2021-09-27,Paid off
F0009DEBCC-04,800.0,2021-12-10,Charged off
F000BA105D-01,800.0,2020-09-28,Charged off
F000BEF1A9-01,600.0,2020-08-12,Charged off
F000CD4541-01,500.0,2021-08-05,Charged off
F00119E33F-01,800.0,2022-08-24,Charged off
F001C4D085-01,600.0,2022-11-04,Paid off
F0023B794A-01,600.0,2022-12-27,Paid off
F0023B794A-02,600.0,2023-12-04,Current
F002C9DF24-01,600.0,2021-06-04,Paid off
F002C9DF24-02,800.0,2023-02-28,Paid off
F002C9DF24-03,800.0,2024-04-11,Current
F002E048E4-01,300.0,2023-09-07,Paid off
F002E2E220-01,300.0,2022-03-31,Paid off
F002E2E220-02,400.0,2022-07-27,Paid off
F002E2E220-03,500.0,2022-11-15,Paid off
F002E2E220-04,800.0,2023-02-17,Paid off
F002E2E220-05,800.0,2023-11-10,Paid off
F00321123C-03,500.0,2023-10-19,Paid off
F00323E519-01,600.0,2020-08-24,Paid off
F00323E519-02,400.0,2020-11-05,Paid off
F00323E519-03,500.0,2020-12-01,Paid off
F00323E519-04,600.0,2021-08-03,Paid off
F00323E519-05,600.0,2021-12-08,Paid off
F00323E519-06,600.0,2022-05-02,Paid off
F00323E519-07,800.0,2022-05-16,Paid off
F00323E519-08,600.0,2022-08-23,Paid off
F00323E519-09,600.0,2022-12-27,Paid off
F00323E519-10,800.0,2023-01-11,Paid off
F0036F9890-01,600.0,2023-12-29,Current
F003A02483-01,400.0,2022-09-06,Paid off
F003A02483-02,300.0,2022-12-05,Paid off
F003A02483-03,400.0,2023-02-01,Charged off
F004421BA7-05,300.0,2019-08-08,Paid off
F0049A6E68-03,300.0,2020-08-04,Paid off
F0049A6E68-04,500.0,2021-06-28,Settled
F0049F2422-06,800.0,2019-05-28,Paid off
F0049F2422-07,800.0,2019-12-19,Paid off
F004BF47F9-01,600.0,2021-07-19,Charged off
F004EF07AD-01,400.0,2022-07-05,Paid off
F0052E3D37-01,500.0,2023-03-23,Paid off
F0052E3D37-02,400.0,2024-02-16,Settled
F0055F982C-07,800.0,2020-01-27,Paid off
F0055F982C-08,800.0,2020-07-14,Paid off
F00589BB8F-01,800.0,2024-03-06,Current
F00596DB00-01,500.0,2020-10-15,Paid off
F00596DB00-02,800.0,2021-04-22,Paid off
F00596DB00-03,300.0,2021-11-26,Paid off
F00596DB00-04,800.0,2022-03-16,Paid off
F00596DB00-05,300.0,2022-04-21,Paid off
F00596DB00-06,300.0,2022-06-24,Paid off
F00596DB00-07,300.0,2023-01-17,Paid off
F00596DB00-08,800.0,2023-03-23,Charged off
F00596DB00-09,500.0,2023-11-20,Paid off
F00596DB00-10,300.0,2024-03-14,Paid off
F0060630D2-01,300.0,2023-06-29,Paid off
F0060630D2-02,800.0,2024-01-08,Current
F0064A8A23-01,600.0,2019-09-24,Paid off
F006501F3E-01,500.0,2023-09-11,Paid off
F0067C39C9-02,800.0,2021-06-21,Charged off
F0072D54D8-03,800.0,2019-01-14,Charged off
F0072FB93B-01,300.0,2024-04-17,Current
F0077C928E-03,300.0,2019-07-05,Paid off
F0077C928E-04,800.0,2020-04-01,Paid off
F0077C928E-05,800.0,2021-09-22,Charged off
F00781C2C2-04,800.0,2023-09-12,Paid off
F007843BE2-01,400.0,2021-02-17,Paid off
F007843BE2-02,500.0,2021-03-23,Paid off
F007843BE2-03,600.0,2022-03-31,Settled
F007B565F1-02,600.0,2019-09-03,Paid off
F00874D7EE-01,500.0,2022-10-21,Paid off
F00874D7EE-02,500.0,2023-05-15,Settled
F008D1C0A3-06,800.0,2019-11-04,Charged off
F008D1C0A3-07,300.0,2022-04-27,Paid off
F008D1C0A3-08,1500.0,2023-02-24,Settled
F009358008-04,300.0,2019-07-26,Paid off
F009358008-05,400.0,2021-01-15,Paid off
F009496410-01,300.0,2020-01-08,Paid off
F0097D4FA6-01,800.0,2024-04-22,Current
F009E57C26-01,500.0,2020-11-09,Paid off
F009E57C26-02,800.0,2021-12-20,Settled
F009E57C26-03,300.0,2022-09-26,Paid off
F009F65A09-01,400.0,2020-06-23,Paid off
F009F65A09-02,600.0,2020-08-25,Charged off
F00A7DDFD2-01,800.0,2020-11-20,Paid off
F00A7DDFD2-02,800.0,2021-02-02,Paid off
F00A7DDFD2-03,800.0,2021-12-10,Paid off
F00A7DDFD2-04,800.0,2022-03-08,Paid off
F00ABB13BC-01,400.0,2019-09-09,Paid off
F00ABB13BC-02,800.0,2020-06-23,Paid off
F00ABB13BC-03,600.0,2022-11-28,Paid off
F00B0A55AC-02,400.0,2022-03-01,Paid off
F00B847E77-01,700.0,2022-06-16,Paid off
F00BD09839-01,300.0,2023-08-14,Current
F00C247ED9-01,500.0,2023-05-16,Paid off
F00C247ED9-02,500.0,2024-04-15,Current
F00C323D8D-02,300.0,2021-02-16,Paid off
F00C323D8D-03,400.0,2021-11-26,Paid off
F00C8A9104-01,800.0,2022-12-09,Paid off
F00C8D377C-01,500.0,2020-05-18,Paid off
F00C8D377C-02,500.0,2020-08-27,Paid off
F00C8D377C-03,800.0,2021-07-01,Paid off
F00C8F0D75-01,500.0,2023-04-12,Paid off
F00CC820A3-01,300.0,2020-08-19,Paid off
